0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117
0.0,1.1055663437734675,2.353054449955928,3.9187833923324122,11.035015668540925,10.683288773892702,8.946225016531349,6.181421349026976,9.182827395264232,10.156931502898033,7.889726320443145,2.338109266534869,1.3204448235189847,1.6771659894299176,2.8985623348406273,3.845619603845617,5.6353488916962045,11.040613604851828,11.43936572104156,8.547296889275982,1.3335658394314622,1.6152755622818291,7.572659503956065,9.387154552459865,7.505816577539476,8.47449431756944,9.06504750916948,3.2538187107317045,7.894891949174628,6.868685298793005,6.75155280549393,1.7711116843186452,6.190159027754858,7.709317506110825,7.527528773856406,2.2226386586496116,5.2395815597002295,5.8420839136114235,6.859207530564007,6.585871976288037,5.593279358356057,7.60422444329453,8.547110768180012,8.132911053137413,5.804650595157414,5.8723827845565815,5.5884593069347375,3.887258156811578,2.886976330221783,3.0519840442780333,4.853600141886675,4.441711083592205,9.521552682642069,9.718686695639954,11.354798892022215,10.838123728381861,7.991254970772616,9.517108677932008,9.792337926833953,7.171156879878559,8.807750217642734,9.996027523096856,5.775854749310297,6.701773056229567,5.3135276689179705,5.411218195354747,4.60840203474381,6.465313639506151,3.912151468130106,5.175768695748457,5.005006423680302,4.3481831666024995,6.149975510876269,4.573836406511873,4.934004779971347,3.9856714836616183,3.319865832968448,5.357421432293192,8.68027066808118,7.958391009366769,7.470577544100947,6.814855201571088,6.519308557551865,8.327627101801994,8.006352833352533,8.758519312489355,4.665224108856209,6.814559529689346,6.042028962269446,7.663729829729852,5.591010800082,6.404431958142568,7.8783656869146395,5.46620984380187,5.962550636516429,6.9752575317557906,4.831578575885264,5.000755501555124,4.5558246347461,3.979307104524946,4.1422372299374945,5.646664520485246,6.783685211337946,5.7465591775212195,2.9516262428827247,4.22829083979423,3.6898606965784184,3.8377872901002226,3.5986400845955817,2.064265929863805,3.1071435475425266,6.850510535019428,6.496047969795294,7.431246785470001,7.963650832582259,7.10363726043445,5.943680943598769,6.306367105082967
1.1055663437734675,0.0,1.2474881061824603,2.813217048558945,10.625088599438957,11.371581279877315,10.051791360304817,6.591031524044901,10.028070342666373,9.850076806226372,8.100292218612367,3.443675610308336,2.4260111672924523,1.2675163610447928,2.488912706455502,3.4356925347436467,4.828440567772439,10.630686535749858,12.544932064815027,9.65286323304945,2.4391321832049297,2.024885737299755,8.143241335464959,9.957736383968758,7.112432918829038,8.167639620897779,8.671663850459042,4.3593850545051716,7.485242320789503,6.7675837966083,6.341903177108805,2.616354631720786,7.295725371528326,8.814883849884293,7.937138948874331,3.328205002423079,6.3451479034736975,6.9476502573848915,6.449280461462036,6.176222347902912,5.183352289254086,6.941622354673141,8.137183699078042,7.722983984035443,5.703549092972709,5.462733156171456,5.178809678549612,3.477608528426453,3.732219277623924,2.6423344158929085,4.44395051350155,4.03206145520708,10.627119026415537,10.824253039413422,12.460365235795683,11.943690072155329,9.096821314546084,10.622675021705476,10.770628770753913,8.276723223652027,9.913316561416202,11.101593866870324,6.881421093083764,7.807339400003034,5.723137843935896,6.516784539128215,5.7139683785172775,7.570879983279619,4.321761643148031,6.281335039521925,6.11057276745377,5.4537495103759674,6.720557342385163,5.4190793539140145,5.504586611480241,4.556253315170513,4.1651087803705895,6.202664379695333,9.69747199591633,8.936681853286728,8.576143887874414,7.920421545344556,7.624874901325333,9.433193445575462,9.111919177126001,9.864085656262823,5.770790452629676,7.659802477091487,6.796678823940219,8.418379691400625,6.436253747484141,7.249674905544709,8.723608634316781,6.571776187575337,7.068116980289897,8.080823875529259,5.848779903720413,6.106321845328592,5.401067582148242,4.996508432360095,5.2478035737109625,6.663865848320395,7.761976055257906,6.724850021441179,4.057192586656193,5.333857183567698,4.795427040351886,4.94335363387369,4.704206428369049,3.1698322736372724,4.212709891315994,7.956076878792896,7.513249297630441,8.44844811330515,9.069217176355727,8.209203604207918,7.049247287372237,7.411933448856434
2.353054449955928,1.2474881061824603,0.0,1.5657289423764846,9.377600493256494,12.619069386059774,11.299279466487278,7.838519630227362,10.867697071276366,8.754358332222665,7.902442248829958,4.426454008270502,3.6734992734749126,2.1071430896547865,1.3931942324517956,2.1882044285611864,3.5809524615899786,9.383198429567399,13.79242017099749,10.900351339231912,3.68662028938739,3.272373843482215,8.195007359614689,10.009502408118488,6.016714444825331,7.071921146894073,7.575945376455334,5.342163452467338,6.389523846785796,6.569733826825892,5.246184703105098,3.45598136033078,8.543213477710788,10.062371956066753,9.184627055056792,4.57569310860554,7.592636009656158,8.195138363567352,5.201792355279576,5.080503873899205,3.9358641830716254,5.6941342484906805,6.889695592895581,6.475495877852983,5.651826570541017,5.24201727289865,4.083091204545905,3.664861182332305,4.0935561575805615,2.8295870697987606,4.3922279910698565,2.9363429812033726,11.609897424377703,11.807031437375588,13.443143633757849,12.926468470117495,10.07959971250825,11.605453419667642,11.610255499363905,9.52421132983449,11.160804667598665,12.08437226483249,8.128909199266225,9.054827506185495,6.9706259501183565,7.764272645310676,6.961456484699738,8.81836808946208,5.569249749330492,7.406578771522896,7.358060873636231,6.701237616558428,6.772323366534892,5.6882321097562505,5.691839265386093,4.743505969076365,5.004735508980582,7.042291108305326,10.537098724526322,9.776308581896721,9.701387619875385,9.167909651527017,8.750118633326304,10.558658645688759,10.094697575088167,10.846864054224989,6.753568850591842,7.928955232933724,6.983931477846071,8.605632345306477,6.705406503326378,8.089301634154701,9.563235362926774,7.554554585537503,8.193360712290868,9.063602273491425,6.688406632330405,7.089100243290758,6.240694310758235,5.8361351609700876,6.2305819716731285,7.5034925769303875,8.601602783867898,7.564476750051171,5.304680692838653,6.581345289750159,6.042915146534347,5.926132031835856,5.9516945345515095,4.417320379819733,5.19548828927816,8.938855276755062,8.352876026240434,9.288074841915142,10.051995574317893,9.191982002170084,8.032025685334403,8.3947118468186
3.9187833923324127,2.813217048558945,1.5657289423764846,0.0,8.221159922483224,14.184798328436258,12.865008408863762,9.404248572603846,12.213770221110522,9.826072653139223,8.974156569746516,5.992182950646987,5.239228215851398,3.672872032031271,2.9589231748282803,2.161878440706325,2.015223519213494,9.356872441712536,15.358149113373972,12.466080281608395,5.2523492317638745,4.8381027858587,9.266721680531244,11.081216729035043,7.088428765741888,8.143635467810629,8.09254280291571,6.907892394843822,6.865971858345479,7.641448147742449,6.3178990240216555,5.021710302707264,10.10894242008727,11.628100898443238,10.750355997433275,6.141422050982024,9.158364952032642,9.760867305943837,5.175466367424714,5.556951885458888,3.909538195216764,4.128405306114196,5.733255022122309,6.449169889998121,6.7235408914575725,6.313731593815207,5.1548055254624625,5.20083342770155,5.659285099957046,4.395316012175245,5.463942311986413,4.008057302119929,13.175626366754189,13.372760379752075,15.008872576134335,14.49219741249398,11.645328654884736,13.171182362044126,13.175984441740388,11.089940272210972,12.726533609975148,13.650101207208976,9.694638141642711,10.620556448561981,8.53635489249484,9.33000158768716,8.527185427076224,10.384097031838564,7.134978691706976,8.97230771389938,8.923789816012714,8.266966558934913,7.844037687451448,7.2242043551254955,6.843735461528366,6.27947821444561,6.570464451357067,8.60802005068181,12.102827666902806,11.342037524273204,11.267116562251868,10.733638593903502,10.315847575702787,12.124387588065241,11.660426517464654,12.412592996601475,8.319297792968326,9.464927478302968,8.135827673988345,9.757528541448751,8.241378748695622,9.655030576531185,11.128964305303258,9.120283527913989,9.759089654667351,10.62933121586791,8.25413557470689,8.654829185667243,7.806423253134719,7.401864103346572,7.796310914049613,9.069221519306872,10.167331726244381,9.130205692427655,6.870409635215139,8.147074232126643,7.608644088910832,7.49186097421234,7.517423476927995,5.983049322196218,6.761217231654644,10.504584219131546,9.918604968616918,10.853803784291626,11.617724516694377,10.75771094454657,9.597754627710888,9.960440789195086
11.035015668540927,10.625088599438955,9.377600493256494,8.221159922483224,0.0,18.984509542810063,17.247445785448708,17.216120123483854,7.560841938762941,4.473872322469333,5.658171826806037,9.679405400597325,10.538030801611622,9.357849679111009,8.136453333700299,7.189396064695309,6.20593640326973,2.004629275241589,16.047931881494975,15.755657099857196,12.36858150797239,12.64997433673871,6.336045173510838,6.428288446687463,4.8007340532128175,4.74345454621055,4.00183299907194,9.44251667264732,3.8878327725096895,5.437865331959289,5.03122826695431,9.264322989852056,14.005266028846833,16.010538275028182,17.975839584323758,13.25765432719054,13.540802328617586,12.58001226231852,4.1758081379769205,4.449820283846014,5.44173631018487,4.092754616369028,2.487904900360914,2.9024507118701024,6.50190003559488,5.9107119186264265,5.447232953199314,7.148665121395653,8.14919123923071,7.98330449815665,6.182323136320556,6.593473390851187,12.18120554118872,13.233802949984963,13.20750509789136,10.49376906491674,11.970281132137252,10.878827516025515,9.005387087667987,14.072701279219347,14.845077437293305,13.975095728836246,14.993440727402936,15.919359034322206,16.33590108076611,13.993459950507509,13.825988012836449,14.766534408423507,14.946850242586986,11.61261410527145,12.512148432043587,12.930424921755261,6.156621591832465,7.995276401813245,7.372545850780947,7.05055026113336,8.39382769950061,8.405947074826168,10.293234488643986,9.641366276557589,12.684173829162312,13.098483981051334,12.196281267577291,13.541444854975685,11.985421039091923,12.737587518228745,10.959604184340398,8.271475306169927,6.9421482573105004,7.215948194468193,7.757111654696502,9.07640724224897,8.588654479834043,10.885386047660441,11.639523346541855,11.820302210325185,9.43808047906186,10.250482216621688,8.667250958574607,9.225227351490116,10.175550050153353,9.786178769616818,9.691928270342583,8.938330396833884,11.533867998035488,11.926361732083164,12.27210245173118,11.092802382147859,12.81622606268822,11.281851907956442,10.362158639590163,10.356765920500926,9.72681938554248,10.378569794419617,11.142784543982067,11.082663421799086,10.396256276792853,11.15141178365236
10.683288773892704,11.371581279877315,12.619069386059776,14.18479832843626,18.98450954281006,0.0,1.737063757361354,8.173538271371747,14.344012269383066,17.430449630584942,15.208228114630668,9.582314068153204,9.362843950373719,11.901624986768919,13.12302133217963,14.070078601184619,15.859807889035206,18.420763044515226,6.3865302749210375,3.49446144315546,9.628660815022762,9.34669554257756,14.530354767925868,15.47614810137216,14.864328389054874,15.833006129084836,16.423559320684877,9.697397920597686,15.777229669758002,14.227197110308403,14.700370088169938,10.552786716092927,4.979436337970821,2.9739712677818786,3.434442331002983,8.739587995804612,5.443707214192474,6.404541278183059,15.461293750634859,14.534689258964045,14.375373395760112,16.386318480698584,17.149196988250864,16.082058830939957,13.16316240667281,13.82096904915941,13.537276589610746,12.502748123448702,11.502222005613644,11.833805207788334,12.802186406489504,13.223636315093795,9.72435964979899,8.672118201557016,8.698999936322341,11.411975436474982,8.979395932567105,11.026737674962195,12.89985674372834,5.177417263793308,5.19931874730519,6.847559642087622,5.310134687525484,4.384216380606214,5.648443435941418,5.314218776623578,6.477587402091971,4.217975134386553,7.049819636729283,7.371895437538608,6.472361110766474,6.335105607290204,13.508487322391666,11.254842141199408,12.292516591486745,11.9339592816767,10.590681843309449,11.259401987594465,11.61200934275234,11.986838764309928,7.0195478618486415,6.151634561961321,7.053837275435364,6.50295132962281,8.087674641882675,7.591981753942722,8.024905358469661,12.587235400075354,12.723034696956981,13.650451746968512,11.908181350170999,11.78230346399631,13.039550561033474,8.364732495352213,7.6105951964708,7.883356206377685,9.812038063950794,8.999636326390966,10.582867584438047,9.759282191319944,8.808959492656706,9.879185330782914,11.166782435902698,10.72701866558675,7.731662531009979,7.249076694652546,6.993428077314285,8.08263604458785,7.4873493522402,8.6190228440289,8.813279787145547,9.506412242743442,10.136358777701888,10.566493285504016,9.995420027983133,8.780514741445282,9.269155309067576,8.51404127748025
8.94622501653135,10.051791360304819,11.29927946648728,12.865008408863764,17.247445785448708,1.737063757361354,0.0,7.407145553702483,12.606952940221825,15.693390301423703,13.471168785469427,7.84525031079185,7.625780193012366,10.164561229407568,11.385957574818278,12.333014843823268,14.122744131673855,16.683703715353985,4.649470945759797,1.7574021139942184,8.078612060987684,8.580302824908296,12.793295438764627,13.73908877221092,13.127269059893631,14.095946799923594,14.686499991523636,7.960334163236334,14.04017034059676,12.49013778114716,12.963306330808587,8.815722958731573,3.242372580609467,1.2369075104205245,2.668049613333719,7.189539241769534,3.70664345683112,4.667477520821705,13.724229993273507,12.797625501602694,12.63830963839876,14.649254723337233,15.412133230889513,14.344995073578605,11.426103077511568,12.08390529179806,11.800212832249395,10.765684366087351,9.765158248252293,10.09674145042698,11.065122649128153,11.486572557732442,7.987300320637747,6.935058872395773,6.9619406071611,9.674916107313742,7.242336603405864,9.289678345800953,11.162797414567098,3.4403579346320665,3.4622594181439483,5.11050031292638,3.57307093016413,2.6471526232448603,4.882050718272154,3.577155019262224,4.740523644730617,2.4809113770251985,6.283426919060019,5.634831680177255,4.7352973534051195,4.59804184992885,11.771427993230423,9.517782812038165,10.555457262325502,10.196895524315348,8.853618085948098,9.522342658433223,9.8749500135911,10.249779435148687,5.282488532687399,4.414575232800079,5.316777946274122,4.765892000461569,6.350615312721433,5.85492242478148,6.287841601108309,10.850176070914113,10.985975367795739,11.913392417807271,10.171122021009756,10.04524413483507,11.302491231872233,6.627673166190972,5.873535867309558,6.146296877216443,8.074978734789552,7.262576997229725,8.845808255276804,8.022218433958592,7.071895735295355,8.142126001621673,9.429723106741458,8.989959336425507,5.994598773648625,5.512012937291192,5.256364319952931,6.345572287226497,5.750285594878846,6.881959086667545,7.0762160297841925,7.769352913582201,8.399299448540647,8.829433956342776,8.258360698821892,7.0434554122840405,7.532095979906336,6.776981948319007
6.181421349026975,6.591031524044901,7.838519630227362,9.404248572603846,17.216120123483858,8.173538271371747,7.407145553702482,0.0,13.625334859728365,16.338352851925006,14.071147669470118,7.53893737009621,6.679186738127183,7.858547885089694,9.079944230500404,10.026724058788549,11.41947209181734,17.22171805979476,11.904844591648702,9.012775759883125,4.848111059190348,4.566145786745146,13.594990726536258,14.540784059982549,13.68723792656645,14.655915666596412,15.246468858196454,7.776095397272042,14.076273844834402,13.050106647819979,12.932934701153705,7.95253303334562,6.688986503732138,6.170586519184091,4.739095940368763,3.9590382399721986,6.157091864259828,7.117925928250412,13.040311985506937,12.767253871947812,11.774383813298988,13.532653878718042,14.728215223122943,14.314015508080345,11.986071944184387,12.053764680216357,11.769841202594513,10.068640052471354,9.068397679248758,9.233365939937809,11.03498203754645,10.62309297925198,11.432711110307054,11.299038570605028,12.706756653531937,13.120326896983048,10.549707046199758,12.430452467749193,13.586723021817361,7.6699843558558385,9.306577693620014,10.855316359297216,3.867555188793503,4.760341406359756,2.525094835430328,5.01541339336061,4.524682748426,5.693079673399246,2.2692698808968697,7.295530048292592,6.920378842234686,5.959964044727715,12.331396859903242,10.07848564473635,11.11542612899832,10.167092832688592,8.824515071192925,10.20846630299679,12.298875620841363,11.917584767409766,8.886680856400758,8.029599029336376,7.935411869851676,9.129871698670822,9.796026102390739,10.218902122990734,7.455956965355038,11.651871358685744,11.546678200493924,12.715087705578902,10.73218327118265,10.8469394226067,12.320873151378773,8.2569427003007,8.082311989060564,8.764930800793996,8.79077233392826,8.512454743757221,9.406869505449698,8.501583791065283,7.705958577533439,9.392003748149168,10.742878969380943,9.705752935564215,5.684744071883875,6.348052192338366,5.5059710833909,6.628520146599052,4.401132254153596,5.935421048822505,6.8564534303292,10.064294758838805,10.114652922555475,11.049851738230183,10.876994622399444,9.662089335861593,9.161365514016063,8.985758070070013
9.182827395264232,10.028070342666373,10.867697071276368,12.21377022111052,7.560841938762941,14.344012269383066,12.606952940221824,13.625334859728364,0.0,3.0869696162936084,3.6249218872840774,7.1485392633924985,8.166203706408382,8.76055398162158,9.474863649728743,10.051891780404196,11.841621068254783,5.556212663521352,9.570616673546503,10.849550826227606,9.851890224871404,10.79810295754606,2.947048540579277,1.132553492075478,5.594761588034615,4.539639167879564,5.281260715018174,6.257776868695787,6.507662868737743,4.9576303092881435,6.3652913297548475,7.411715710945586,9.532798797161828,11.538115041034695,13.949459937773241,10.031399738548831,9.068379094624099,8.107545030633515,8.284900157114283,7.35829566544347,9.005320459805285,11.016265544743758,9.412213557866814,7.49304492937733,5.490229329652949,6.285177130792578,7.444103199145323,7.233488290234286,6.774501724599978,8.038470812381778,6.749827909124109,8.205712918990592,4.62036360242578,5.6729610112220215,5.64666315912842,2.9329271261537997,5.365170062513679,3.317985577262575,1.4445451489050465,9.166595005589759,9.145760465473845,7.497780520887776,11.247094663234192,11.89297938777169,12.589555016597366,10.099236458667084,10.22763864176693,10.294111174430022,11.356064978831494,7.356440337313024,8.255974664085159,9.036201429914836,4.369732533659073,5.21011736281034,5.585703264563995,6.154843503490226,5.862961562295784,3.8254059629710393,2.7323925498810446,2.3571735050731375,7.324527681842509,8.192377707421747,7.290174993947702,7.842127883156226,6.256891353198109,6.753097458836314,6.70343041638197,2.9694847046840804,4.298811753543507,2.6771679937154413,4.192942969240214,2.7783954371216635,1.3044617083495915,6.281868094398685,6.819582796417865,6.4606560630053815,4.834562525800105,5.646964263359932,4.627002760518131,5.532288474902546,5.919376282194925,4.767430296947085,3.393916465215275,3.9195819241641496,7.9405907878444895,7.8303740630646175,8.672455172012084,6.996814713129313,9.224202605574767,8.055016929698525,6.954469964589894,4.837600026639624,4.424340123416085,3.7775189838790495,4.348981864650252,5.563497527937784,5.37750780412312,5.916136715408416
10.156931502898033,9.850076806226372,8.754358332222665,9.826072653139223,4.473872322469333,17.43044963058494,15.693390301423698,16.33835285192501,3.0869696162936084,0.0,2.2674836340228777,8.80011515870038,9.659527630338953,8.58256044518158,7.361164099770869,7.664194212432897,8.98510758471568,2.469243047227744,12.657586289840111,13.93598818742948,11.490497342329494,11.772207065179861,2.9000948626590755,1.9544161242181304,2.7376438873973346,1.6824371853285929,2.2529282185586736,8.563226430750374,3.4794991631289056,3.288246204105027,3.508173629117567,8.385819818579387,12.617900121716513,14.623172367897864,17.03451726463641,12.379570161547644,12.153436421487267,11.192646355188202,5.427782456477003,4.50117796480619,6.148591655048314,7.988899568266088,6.384049852257975,4.464881223768493,4.352280907740618,4.387657280789684,4.67126712767676,6.372699295873099,7.269955172676249,7.207846458324755,5.406357310798002,5.818015351019293,7.707333218719389,8.75993062751563,8.733632775422027,6.019896742447408,8.452139678807287,6.404955193556184,4.531514765198655,12.253032366791633,12.232730081767455,10.584750137181384,14.114937556130267,14.97803671463486,15.45739790949344,12.968044319495194,12.94748484156378,13.37916850129319,14.069082971028138,10.225248198141133,11.124782524913268,11.905009290742946,4.007002463978203,6.260601173214022,5.222926722926685,6.1712600192364135,7.514537457603665,6.256327946971906,5.819362166174653,5.444143121366746,10.410965043044383,11.27881506862362,10.376612355149577,10.929097499449835,9.343860969491718,9.840067075129923,9.57223827721008,4.843214230509588,4.792529129456239,3.7799978836164305,5.607492526842241,5.6481461665886314,4.3914313246432,9.150710819061215,9.90484811794263,9.547093424207256,7.703405250462635,8.515806988022462,6.932575729975383,7.837861444359798,8.788184143023035,7.636559641762556,6.263667194682243,6.788711268979621,10.654577756138542,10.699181923892727,11.392812209834235,9.865622573957422,11.93772289141555,10.403348736683773,9.482868397693217,7.9240373878415,7.294090852883053,6.864488600172658,7.43595148094386,8.64993488913966,8.246637148938591,9.001792655798099
